"","day","month","year","cases"
"29033","09","04","2020",511
"29034","08","04","2020",351
"29035","07","04","2020",252
"29036","06","04","2020",383
"29037","05","04","2020",336
"29038","04","04","2020",318
"29039","03","04","2020",439
"29040","02","04","2020",225
"29041","01","04","2020",0
"29042","31","03","2020",87
"29043","30","03","2020",173
"29044","29","03","2020",194
"29045","28","03","2020",135
"29046","27","03","2020",96
"29047","26","03","2020",75
"29048","25","03","2020",65
"29049","24","03","2020",39
"29050","23","03","2020",43
"29051","22","03","2020",39
"29052","21","03","2020",57
"29053","20","03","2020",77
"29054","19","03","2020",44
"29055","18","03","2020",5
"29056","17","03","2020",10
"29057","16","03","2020",34
"29058","15","03","2020",43
"29059","14","03","2020",62
"29060","13","03","2020",56
"29061","12","03","2020",51
"29062","11","03","2020",54
"29063","10","03","2020",26
"29064","09","03","2020",33
"29065","08","03","2020",47
"29066","07","03","2020",59
"29067","06","03","2020",32
"29068","05","03","2020",49
"29069","04","03","2020",14
"29070","03","03","2020",0
"29071","02","03","2020",15
"29072","01","03","2020",9
"29073","29","02","2020",20
"29074","28","02","2020",24
"29075","27","02","2020",22
"29076","26","02","2020",20
"29077","25","02","2020",0
"29078","24","02","2020",12
"29079","23","02","2020",27
"29080","22","02","2020",12
"29081","21","02","2020",9
"29082","20","02","2020",18
"29083","19","02","2020",7
"29084","18","02","2020",0
"29085","17","02","2020",7
"29086","16","02","2020",14
"29087","15","02","2020",8
"29088","14","02","2020",1
"29089","13","02","2020",4
"29090","12","02","2020",0
"29091","11","02","2020",0
"29092","10","02","2020",0
"29093","09","02","2020",0
"29094","08","02","2020",0
"29095","07","02","2020",0
"29096","06","02","2020",0
"29097","05","02","2020",5
"29098","04","02","2020",0
"29099","03","02","2020",1
"29100","02","02","2020",4
"29101","01","02","2020",1
"29102","31","01","2020",3
"29103","30","01","2020",4
"29104","29","01","2020",3
"29105","28","01","2020",1
"29106","27","01","2020",0
"29107","26","01","2020",1
"29108","25","01","2020",0
"29109","24","01","2020",1
"29110","23","01","2020",0
"29111","22","01","2020",0
"29112","21","01","2020",0
"29113","20","01","2020",0
"29114","19","01","2020",0
"29115","18","01","2020",0
"29116","17","01","2020",0
"29117","16","01","2020",0
"29118","15","01","2020",1
"29119","14","01","2020",0
"29120","13","01","2020",0
"29121","12","01","2020",0
"29122","11","01","2020",0
"29123","10","01","2020",0
"29124","09","01","2020",0
"29125","08","01","2020",0
"29126","07","01","2020",0
"29127","06","01","2020",0
"29128","05","01","2020",0
"29129","04","01","2020",0
"29130","03","01","2020",0
"29131","02","01","2020",0
"29132","01","01","2020",0
"29133","05","12","2020",68
"29134","04","12","2020",60
"29135","03","12","2020",56
"29136","02","12","2020",42
"29137","01","12","2020",84
"29138","30","11","2020",0
"29139","29","11","2020",0
"29140","28","11","2020",31
"29141","27","11","2020",35
"29142","26","11","2020",21
"29143","25","11","2020",6
"29144","24","11","2020",24
"29145","23","11","2020",0
"29146","22","11","2020",0
"29147","21","11","2020",14
"29148","20","11","2020",11
"29149","19","11","2020",11
"29150","18","11","2020",11
"29151","17","11","2020",32
"29152","16","11","2020",0
"29153","15","11","2020",0
"29154","14","11","2020",11
"29155","13","11","2020",17
"29156","12","11","2020",14
"29157","11","11","2020",18
"29158","10","11","2020",29
"29159","09","11","2020",0
"29160","08","11","2020",0
"29161","07","11","2020",11
"29162","06","11","2020",12
"29163","05","11","2020",12
"29164","04","11","2020",17
"29165","03","11","2020",17
"29166","02","11","2020",0
"29167","01","11","2020",0
"29168","31","10","2020",5
"29169","30","10","2020",3
"29170","29","10","2020",6
"29171","28","10","2020",4
"29172","27","10","2020",26
"29173","26","10","2020",0
"29174","25","10","2020",0
"29175","24","10","2020",4
"29176","23","10","2020",3
"29177","22","10","2020",7
"29178","21","10","2020",7
"29179","20","10","2020",19
"29180","19","10","2020",0
"29181","18","10","2020",0
"29182","17","10","2020",0
"29183","16","10","2020",3
"29184","15","10","2020",4
"29185","14","10","2020",4
"29186","13","10","2020",30
"29187","12","10","2020",0
"29188","11","10","2020",0
"29189","10","10","2020",6
"29190","09","10","2020",2
"29191","08","10","2020",3
"29192","07","10","2020",7
"29193","06","10","2020",10
"29194","05","10","2020",0
"29195","04","10","2020",0
"29196","03","10","2020",2
"29197","02","10","2020",5
"29198","01","10","2020",5
"29199","30","09","2020",1
"29200","29","09","2020",8
"29201","28","09","2020",0
"29202","27","09","2020",0
"29203","26","09","2020",1
"29204","25","09","2020",0
"29205","24","09","2020",1
"29206","23","09","2020",2
"29207","22","09","2020",3
"29208","21","09","2020",0
"29209","20","09","2020",0
"29210","19","09","2020",2
"29211","18","09","2020",2
"29212","17","09","2020",3
"29213","16","09","2020",0
"29214","15","09","2020",6
"29215","14","09","2020",0
"29216","13","09","2020",0
"29217","12","09","2020",1
"29218","11","09","2020",-6
"29219","10","09","2020",0
"29220","09","09","2020",1
"29221","08","09","2020",0
"29222","07","09","2020",0
"29223","06","09","2020",1
"29224","05","09","2020",2
"29225","04","09","2020",0
"29226","03","09","2020",2
"29227","02","09","2020",5
"29228","01","09","2020",0
"29229","31","08","2020",0
"29230","30","08","2020",1
"29231","29","08","2020",1
"29232","28","08","2020",1
"29233","27","08","2020",3
"29234","26","08","2020",4
"29235","25","08","2020",1
"29236","24","08","2020",0
"29237","23","08","2020",0
"29238","22","08","2020",1
"29239","21","08","2020",1
"29240","20","08","2020",4
"29241","19","08","2020",0
"29242","18","08","2020",2
"29243","17","08","2020",0
"29244","16","08","2020",0
"29245","15","08","2020",3
"29246","14","08","2020",1
"29247","13","08","2020",4
"29248","12","08","2020",0
"29249","11","08","2020",2
"29250","10","08","2020",0
"29251","09","08","2020",0
"29252","08","08","2020",0
"29253","07","08","2020",1
"29254","06","08","2020",1
"29255","05","08","2020",4
"29256","04","08","2020",4
"29257","03","08","2020",0
"29258","02","08","2020",0
"29259","01","08","2020",0
"29260","31","07","2020",0
"29261","30","07","2020",0
"29262","29","07","2020",1
"29263","28","07","2020",2
"29264","27","07","2020",0
"29265","26","07","2020",0
"29266","25","07","2020",1
"29267","24","07","2020",0
"29268","23","07","2020",0
"29269","22","07","2020",0
"29270","21","07","2020",0
"29271","20","07","2020",0
"29272","19","07","2020",0
"29273","18","07","2020",0
"29274","17","07","2020",2
"29275","16","07","2020",0
"29276","15","07","2020",0
"29277","14","07","2020",4
"29278","13","07","2020",0
"29279","12","07","2020",0
"29280","11","07","2020",0
"29281","10","07","2020",0
"29282","09","07","2020",0
"29283","08","07","2020",0
"29284","07","07","2020",5
"29285","06","07","2020",0
"29286","05","07","2020",0
"29287","04","07","2020",0
"29288","03","07","2020",1
"29289","02","07","2020",0
"29290","01","07","2020",0
"29291","30","06","2020",0
"29292","29","06","2020",0
"29293","28","06","2020",0
"29294","27","06","2020",0
"29295","26","06","2020",0
"29296","25","06","2020",1
"29297","24","06","2020",0
"29298","23","06","2020",0
"29299","22","06","2020",0
"29300","21","06","2020",0
"29301","20","06","2020",0
"29302","19","06","2020",0
"29303","18","06","2020",2
"29304","17","06","2020",0
"29305","16","06","2020",3
"29306","15","06","2020",0
"29307","14","06","2020",0
"29308","13","06","2020",0
"29309","12","06","2020",0
"29310","11","06","2020",0
"29311","10","06","2020",1
"29312","09","06","2020",1
"29313","08","06","2020",0
"29314","07","06","2020",2
"29315","06","06","2020",0
"29316","05","06","2020",0
"29317","04","06","2020",1
"29318","03","06","2020",0
"29319","02","06","2020",0
"29320","01","06","2020",0
"29321","31","05","2020",0
"29322","30","05","2020",0
"29323","29","05","2020",0
"29324","28","05","2020",1
"29325","27","05","2020",0
"29326","26","05","2020",1
"29327","25","05","2020",0
"29328","24","05","2020",0
"29329","23","05","2020",0
"29330","22","05","2020",0
"29331","21","05","2020",3
"29332","20","05","2020",0
"29333","19","05","2020",1
"29334","18","05","2020",0
"29335","17","05","2020",5
"29336","16","05","2020",0
"29337","15","05","2020",1
"29338","14","05","2020",1
"29339","13","05","2020",1
"29340","12","05","2020",0
"29341","11","05","2020",1
"29342","10","05","2020",0
"29343","09","05","2020",0
"29344","08","05","2020",0
"29345","07","05","2020",0
"29346","06","05","2020",0
"29347","05","05","2020",1
"29348","04","05","2020",1
"29349","03","05","2020",5
"29350","02","05","2020",0
"29351","01","05","2020",0
"29352","30","04","2020",2
"29353","29","04","2020",1
"29354","28","04","2020",2
"29355","27","04","2020",1
"29356","26","04","2020",2
"29357","25","04","2020",2
"29358","24","04","2020",21
"29359","23","04","2020",0
"29360","22","04","2020",6
"29361","21","04","2020",0
"29362","20","04","2020",4
"29363","19","04","2020",21
"29364","18","04","2020",1
"29365","17","04","2020",6
"29366","16","04","2020",0
"29367","15","04","2020",0
"29368","14","04","2020",4
"29369","13","04","2020",15
"29370","12","04","2020",0
"29371","11","04","2020",15
"29372","10","04","2020",13
"29373","09","04","2020",0
"29374","08","04","2020",1
"29375","07","04","2020",14
"29376","06","04","2020",32
"29377","05","04","2020",5
"29378","04","04","2020",37
"29379","03","04","2020",0
"29380","02","04","2020",0
"29381","01","04","2020",18
"29382","31","03","2020",0
"29383","30","03","2020",2
"29384","29","03","2020",9
"29385","28","03","2020",20
"29386","27","03","2020",14
"29387","26","03","2020",0
"29388","25","03","2020",0
"29389","24","03","2020",3
"29390","23","03","2020",3
"29391","22","03","2020",0
"29392","21","03","2020",7
"29393","20","03","2020",5
"29394","05","12","2020",3116
"29395","04","12","2020",4029
"29396","03","12","2020",3591
"29397","02","12","2020",4187
"29398","01","12","2020",5123
"29399","30","11","2020",3598
"29400","29","11","2020",3108
"29401","28","11","2020",4580
"29402","27","11","2020",5000
"29403","26","11","2020",5025
"29404","25","11","2020",4586
"29405","24","11","2020",4981
"29406","23","11","2020",5268
"29407","22","11","2020",3826
"29408","21","11","2020",4940
"29409","20","11","2020",5469
"29410","19","11","2020",7933
"29411","18","11","2020",6454
"29412","17","11","2020",5861
"29413","16","11","2020",2373
"29414","15","11","2020",4750
"29415","14","11","2020",4469
"29416","13","11","2020",5685
"29417","12","11","2020",5419
"29418","11","11","2020",5996
"29419","10","11","2020",5665
"29420","09","11","2020",4519
"29421","08","11","2020",3554
"29422","07","11","2020",5384
"29423","06","11","2020",4630
"29424","05","11","2020",4658
"29425","04","11","2020",4833
"29426","03","11","2020",5877
"29427","02","11","2020",3259
"29428","01","11","2020",3301
"29429","31","10","2020",3921
"29430","30","10","2020",3443
"29431","29","10","2020",3087
"29432","28","10","2020",3800
"29433","27","10","2020",1968
"29434","26","10","2020",2337
"29435","25","10","2020",1820
"29436","24","10","2020",2489
"29437","23","10","2020",2821
"29438","22","10","2020",2648
"29439","21","10","2020",2035
"29440","20","10","2020",1364
"29441","19","10","2020",1520
"29442","18","10","2020",1505
"29443","17","10","2020",1539
"29444","16","10","2020",2459
"29445","15","10","2020",2423
"29446","14","10","2020",2054
"29447","13","10","2020",1147
"29448","12","10","2020",928
"29449","11","10","2020",1235
"29450","10","10","2020",1246
"29451","09","10","2020",1317
"29452","08","10","2020",1199
"29453","07","10","2020",1537
"29454","06","10","2020",1824
"29455","05","10","2020",891
"29456","04","10","2020",1099
"29457","03","10","2020",549
"29458","02","10","2020",1276
"29459","01","10","2020",1776
"29460","30","09","2020",823
"29461","29","09","2020",734
"29462","28","09","2020",431
"29463","27","09","2020",850
"29464","26","09","2020",620
"29465","25","09","2020",549
"29466","24","09","2020",363
"29467","23","09","2020",634
"29468","22","09","2020",266
"29469","21","09","2020",239
"29470","20","09","2020",196
"29471","19","09","2020",213
"29472","18","09","2020",279
"29473","17","09","2020",175
"29474","16","09","2020",149
"29475","15","09","2020",214
"29476","14","09","2020",252
"29477","13","09","2020",117
"29478","12","09","2020",206
"29479","11","09","2020",80
"29480","10","09","2020",78
"29481","09","09","2020",103
"29482","08","09","2020",67
"29483","07","09","2020",58
"29484","06","09","2020",52
"29485","05","09","2020",68
"29486","04","09","2020",72
"29487","03","09","2020",64
"29488","02","09","2020",63
"29489","01","09","2020",68
"29490","31","08","2020",73
"29491","30","08","2020",24
"29492","29","08","2020",68
"29493","28","08","2020",45
"29494","27","08","2020",40
"29495","26","08","2020",77
"29496","25","08","2020",30
"29497","24","08","2020",33
"29498","23","08","2020",44
"29499","22","08","2020",34
"29500","21","08","2020",16
"29501","20","08","2020",44
"29502","19","08","2020",40
"29503","18","08","2020",20
"29504","17","08","2020",39
"29505","16","08","2020",10
"29506","15","08","2020",9
"29507","14","08","2020",17
"29508","13","08","2020",20
"29509","12","08","2020",15
"29510","11","08","2020",16
"29511","10","08","2020",6
"29512","09","08","2020",9
"29513","08","08","2020",5
"29514","07","08","2020",1
"29515","06","08","2020",7
"29516","05","08","2020",6
"29517","04","08","2020",5
"29518","03","08","2020",19
"29519","02","08","2020",1
"29520","01","08","2020",2
"29521","31","07","2020",4
"29522","30","07","2020",5
"29523","29","07","2020",6
"29524","28","07","2020",8
"29525","27","07","2020",14
"29526","26","07","2020",8
"29527","25","07","2020",15
"29528","24","07","2020",11
"29529","23","07","2020",7
"29530","22","07","2020",-110
"29531","21","07","2020",5
"29532","20","07","2020",4
"29533","19","07","2020",5
"29534","18","07","2020",3
"29535","17","07","2020",5
"29536","16","07","2020",3
"29537","15","07","2020",15
"29538","14","07","2020",4
"29539","13","07","2020",3
"29540","12","07","2020",3
"29541","11","07","2020",4
"29542","10","07","2020",0
"29543","09","07","2020",0
"29544","08","07","2020",2
"29545","07","07","2020",3
"29546","06","07","2020",14
"29547","05","07","2020",3
"29548","04","07","2020",11
"29549","03","07","2020",3
